Podan2_117675	Pa_1_17675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_117680	Pa_1_17680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_117685	Pa_1_17685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_117690	Pa_1_17690	NA	PF12708	Other	4e11d4d7d7ed78d7707384314875dfd3	2172	Pfam	PF12708	Rhamnogalacturonase A/epimerase, pectate lyase-like	121	349	6.0E-66	T	27-08-2025	IPR024535	Rhamnogalacturonase A/B/Epimerase-like, pectate lyase domain	-	-
Podan2_117690	Pa_1_17690	NA	PF12708	Other	4e11d4d7d7ed78d7707384314875dfd3	2172	Pfam	PF12708	Rhamnogalacturonase A/epimerase, pectate lyase-like	482	541	0.0012	T	27-08-2025	IPR024535	Rhamnogalacturonase A/B/Epimerase-like, pectate lyase domain	-	-
Podan2_117690	Pa_1_17690	NA	PF00082	NLR-associated	4e11d4d7d7ed78d7707384314875dfd3	2172	Pfam	PF00082	Subtilase family	1543	1764	5.5E-11	T	27-08-2025	IPR000209	Peptidase S8/S53 domain	-	-
Podan2_117700	Pa_1_17700	NA	PF00743	Other	b5f8c55174780e0da727a44e3ffe4fad	594	Pfam	PF00743	Flavin-binding monooxygenase-like	42	257	2.4E-8	T	27-08-2025	IPR020946	Flavin monooxygenase-like	-	-
Podan2_117710	Pa_1_17710	NA	PF00642	Other	a623e40b017742401301a41e7e2f320e	547	Pfam	PF00642	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	357	380	0.44	T	27-08-2025	IPR000571	Zinc finger, CCCH-type	-	-
Podan2_117720	Pa_1_17720	NA	PF02270	Other	a592d8bc85d30add350a7798672c472e	358	Pfam	PF02270	TFIIF, beta subunit HTH domain	259	323	4.4E-24	T	27-08-2025	IPR040450	TFIIF beta subunit, HTH domain	-	-
Podan2_117720	Pa_1_17720	NA	PF17683	Other	a592d8bc85d30add350a7798672c472e	358	Pfam	PF17683	TFIIF, beta subunit N-terminus	51	197	4.2E-38	T	27-08-2025	IPR040504	TFIIF, beta subunit, N-terminal	-	-
Podan2_117730	Pa_1_17730	NA	PF12710	Other	b00e0d029eb8f4e83d5c22955666a47b	356	Pfam	PF12710	haloacid dehalogenase-like hydrolase	62	290	1.6E-5	T	27-08-2025	-	-	-	-
Podan2_117735	Pa_1_17735	LCL3_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_117740	Pa_1_17740	LCL3_2	PF00565	Other	25c5b0ece8bee105837634fd0b5304cf	277	Pfam	PF00565	Staphylococcal nuclease homologue	125	238	3.9E-20	T	27-08-2025	IPR016071	Staphylococcal nuclease (SNase-like), OB-fold	-	-
Podan2_0021690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_117750	Pa_1_17750	NA	PF20842	Other	610157a872ca24775685ca14cb559471	1238	Pfam	PF20842	Rax2 second domain	233	382	1.3E-56	T	27-08-2025	IPR048266	Rax2-like, second domain	-	-
Podan2_117750	Pa_1_17750	NA	PF20843	Other	610157a872ca24775685ca14cb559471	1238	Pfam	PF20843	Rax2 third domain	393	554	7.8E-55	T	27-08-2025	IPR048265	Rax2-like, third domain	-	-
Podan2_117750	Pa_1_17750	NA	PF12768	Other	610157a872ca24775685ca14cb559471	1238	Pfam	PF12768	Rax2 C-terminal beta propeller domain	912	1158	3.8E-84	T	27-08-2025	IPR024982	Rax2-like, C-terminal domain	-	-
Podan2_117752	Pa_1_17752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_117755	Pa_1_17755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_117760	Pa_1_17760	NA	PF00096	Other	286274680c0cb0217cda71a8c83ef403	411	Pfam	PF00096	Zinc finger, C2H2 type	366	390	0.58	T	27-08-2025	IPR013087	Zinc finger C2H2-type	-	-
Podan2_117760	Pa_1_17760	NA	PF00096	Other	286274680c0cb0217cda71a8c83ef403	411	Pfam	PF00096	Zinc finger, C2H2 type	338	360	0.028	T	27-08-2025	IPR013087	Zinc finger C2H2-type	-	-
Podan2_117770	Pa_1_17770	prp10	PF08920	Other	4af7931b3fac1bd178aab9c09416fdb9	1203	Pfam	PF08920	Splicing factor 3B subunit 1	224	347	7.4E-19	T	27-08-2025	IPR015016	Splicing factor 3B subunit 1	-	-
Podan2_117770	Pa_1_17770	prp10	PF22646	NLR-associated	4af7931b3fac1bd178aab9c09416fdb9	1203	Pfam	PF22646	PPP2R1A-like HEAT repeat	988	1066	3.3E-16	T	27-08-2025	IPR054573	Phosphatase PP2A regulatory subunit A/Splicing factor 3B subunit 1-like, HEAT repeat	-	-
Podan2_117770	Pa_1_17770	prp10	PF13513	NLR-associated	4af7931b3fac1bd178aab9c09416fdb9	1203	Pfam	PF13513	HEAT-like repeat	895	944	0.065	T	27-08-2025	-	-	-	-
Podan2_117780	Pa_1_17780	NA	PF09814	Other	cd897ead3110657650affdb131990a94	402	Pfam	PF09814	HECT-like Ubiquitin-conjugating enzyme (E2)-binding	12	397	1.5E-92	T	27-08-2025	IPR019193	Ubiquitin-conjugating enzyme E2-binding protein	-	-
Podan2_117800	Pa_1_17800	OGG1	PF07934	Other	87691e79da2c31804647e0e254d6fa55	423	Pfam	PF07934	8-oxoguanine DNA glycosylase, N-terminal domain	7	120	6.6E-29	T	27-08-2025	IPR012904	8-oxoguanine DNA glycosylase, N-terminal	-	-
Podan2_117800	Pa_1_17800	OGG1	PF00730	Other	87691e79da2c31804647e0e254d6fa55	423	Pfam	PF00730	HhH-GPD superfamily base excision DNA repair protein	121	285	5.4E-9	T	27-08-2025	IPR003265	HhH-GPD domain	-	-
Podan2_117810	Pa_1_17810	NA	PF00076	Other	3766951873a498e3cf25dde51782b38a	579	Pfam	PF00076	RNA recognition motif	504	564	5.6E-4	T	27-08-2025	IPR000504	RNA recognition motif domain	-	-
Podan2_117810	Pa_1_17810	NA	PF00076	Other	3766951873a498e3cf25dde51782b38a	579	Pfam	PF00076	RNA recognition motif	375	445	2.7E-9	T	27-08-2025	IPR000504	RNA recognition motif domain	-	-
Podan2_117820	Pa_1_17820	RPS13	PF08069	Other	8a7e1146afe9332d7a6de5ec352a62a8	151	Pfam	PF08069	Ribosomal S13/S15 N-terminal domain	1	60	8.8E-27	T	27-08-2025	IPR012606	Small ribosomal subunit protein uS15, N-terminal	-	-
Podan2_117820	Pa_1_17820	RPS13	PF00312	Other	8a7e1146afe9332d7a6de5ec352a62a8	151	Pfam	PF00312	Ribosomal protein S15	74	146	5.1E-10	T	27-08-2025	IPR000589	Small ribosomal subunit protein uS15	-	-
Podan2_117825	Pa_1_17825	SDC1	PF05186	Other	12585be14815a9fb2a6ffdc86ecccfbc	172	Pfam	PF05186	Dpy-30 motif	120	160	1.5E-10	T	27-08-2025	IPR007858	Dpy-30 motif	-	-
Podan2_117830	Pa_1_17830	NA	PF08774	Other	f136bee53841ada9dba0a0f9c4c1aa53	864	Pfam	PF08774	VRR-NUC domain	737	856	4.5E-25	T	27-08-2025	IPR014883	VRR-NUC domain	-	-
Podan2_117830	Pa_1_17830	NA	PF21170	NLR-associated	f136bee53841ada9dba0a0f9c4c1aa53	864	Pfam	PF21170	Fanconi-associated nuclease 1, TPR domain	441	525	2.2E-6	T	27-08-2025	IPR049126	Fanconi-associated nuclease 1-like, TPR domain	-	-
Podan2_117840	Pa_1_17840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_117860	Pa_1_17860	HAP2	PF02045	Other	9892293faed7229ad92a859ce60a1995	307	Pfam	PF02045	CCAAT-binding transcription factor (CBF-B/NF-YA) subunit B	190	245	1.4E-23	T	27-08-2025	IPR001289	Nuclear transcription factor Y subunit A	-	-
Podan2_117870	Pa_1_17870	LSM2	PF01423	Other	83be96649227c9abc8b6857bda95133e	98	Pfam	PF01423	LSM domain	6	71	5.5E-15	T	27-08-2025	IPR001163	Sm domain, eukaryotic/archaea-type	-	-
Podan2_117880	Pa_1_17880	pso2	PF07522	Other	4f74fd1d081e6fe3f1f5ef504715f589	908	Pfam	PF07522	DNA repair metallo-beta-lactamase	721	857	4.3E-22	T	27-08-2025	IPR011084	DNA repair metallo-beta-lactamase	-	-
Podan2_117890	Pa_1_17890	NA	PF05091	Other	d5bf9816fe61c5e984ba41fa26bbaddb	582	Pfam	PF05091	Eukaryotic translation initiation factor 3 subunit 7 (eIF-3)	17	560	0.0	T	27-08-2025	IPR007783	Eukaryotic translation initiation factor 3 subunit D	-	-
Podan2_117900	Pa_1_17900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_117905	Pa_1_17905	NA	PF01553	Other	cd285c98dc06c4daf7313eeb48da5160	327	Pfam	PF01553	Acyltransferase	75	193	0.014	T	27-08-2025	IPR002123	Phospholipid/glycerol acyltransferase	-	-
Podan2_117905	Pa_1_17905	NA	PF16076	Other	cd285c98dc06c4daf7313eeb48da5160	327	Pfam	PF16076	Acyltransferase C-terminus	256	295	5.5E-7	T	27-08-2025	IPR032098	Acyltransferase, C-terminal domain	-	-
Podan2_117910	Pa_1_17910	RIM15	PF00072	Other	f1b31be31ef952ca48288e1750cade67	1944	Pfam	PF00072	Response regulator receiver domain	1514	1598	6.0E-10	T	27-08-2025	IPR001789	Signal transduction response regulator, receiver domain	-	-
Podan2_117910	Pa_1_17910	RIM15	PF00069	NLR-associated	f1b31be31ef952ca48288e1750cade67	1944	Pfam	PF00069	Protein kinase domain	1023	1135	2.8E-18	T	27-08-2025	IPR000719	Protein kinase domain	-	-
Podan2_117910	Pa_1_17910	RIM15	PF00069	NLR-associated	f1b31be31ef952ca48288e1750cade67	1944	Pfam	PF00069	Protein kinase domain	707	877	7.3E-36	T	27-08-2025	IPR000719	Protein kinase domain	-	-
Podan2_117920	Pa_1_17920	NA	PF00083	Other	13b1739ce168ad18c88b5a30c7c22dc4	696	Pfam	PF00083	Sugar (and other) transporter	368	555	6.9E-11	T	27-08-2025	IPR005828	Major facilitator, sugar transporter-like	-	-
Podan2_117920	Pa_1_17920	NA	PF00083	Other	13b1739ce168ad18c88b5a30c7c22dc4	696	Pfam	PF00083	Sugar (and other) transporter	118	318	2.9E-8	T	27-08-2025	IPR005828	Major facilitator, sugar transporter-like	-	-
Podan2_0021930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_0021940	NA	NA	PF00172	Other	dc72c804a0c60004298eae12a580e029	268	Pfam	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain	37	72	1.0E-6	T	27-08-2025	IPR001138	Zn(2)Cys(6) fungal-type DNA-binding domain	-	-
Podan2_117940	Pa_1_17940	NA	PF12697	NLR-associated	decb207a9086b83a650bd8349b83762d	264	Pfam	PF12697	Alpha/beta hydrolase family	9	252	8.3E-20	T	27-08-2025	IPR000073	Alpha/beta hydrolase fold-1	-	-
Podan2_117943	Pa_1_17943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_0021970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_117947	Pa_1_17947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_117950	Pa_1_17950	NA	PF18413	Other	fab66f2142b969833b659d8391117b0e	2676	Pfam	PF18413	Neuraminidase-like domain	1302	1478	7.0E-37	T	27-08-2025	IPR041079	Neuraminidase-like domain	-	-
Podan2_117950	Pa_1_17950	NA	PF20220	Other	fab66f2142b969833b659d8391117b0e	2676	Pfam	PF20220	ABC toxin N-terminal region	1147	1272	1.2E-37	T	27-08-2025	IPR046839	ABC toxin, N-terminal domain	-	-
Podan2_117950	Pa_1_17950	NA	PF18276	Other	fab66f2142b969833b659d8391117b0e	2676	Pfam	PF18276	Tc toxin complex TcA C-terminal TcB-binding domain	2231	2521	5.4E-118	T	27-08-2025	IPR040840	Tc toxin complex TcA, C-terminal TcB-binding domain	-	-
Podan2_117960	Pa_1_17960	NA	PF12255	Other	1f44f6a7dfd6fb03412d0ee6514d57a1	2454	Pfam	PF12255	Insecticide toxin TcdB middle/C-terminal region	923	1023	1.1E-17	T	27-08-2025	IPR022044	Insecticide toxin TcdB middle/C-terminal	-	-
Podan2_117960	Pa_1_17960	NA	PF03534	Other	1f44f6a7dfd6fb03412d0ee6514d57a1	2454	Pfam	PF03534	Salmonella virulence plasmid 65kDa B protein	80	373	3.7E-105	T	27-08-2025	IPR003284	Salmonella virulence plasmid 65kDa B protein	-	-
Podan2_117960	Pa_1_17960	NA	PF12256	Other	1f44f6a7dfd6fb03412d0ee6514d57a1	2454	Pfam	PF12256	Insecticide toxin TcdB middle/N-terminal region	737	861	4.3E-16	T	27-08-2025	IPR022045	Insecticide toxin TcdB middle/N-terminal	-	-
Podan2_117970	Pa_1_17970	NA	PF00106	Other	cd0e6b1e8c5c7de4794e941b04f48eac	332	Pfam	PF00106	short chain dehydrogenase	113	284	1.7E-12	T	27-08-2025	IPR002347	Short-chain dehydrogenase/reductase SDR	-	-
Podan2_117980	Pa_1_17980	NA	PF00106	Other	1a6c575915c231c5eb9116f143fc2bae	310	Pfam	PF00106	short chain dehydrogenase	21	158	1.1E-14	T	27-08-2025	IPR002347	Short-chain dehydrogenase/reductase SDR	-	-
Podan2_117980	Pa_1_17980	NA	PF13561	Other	1a6c575915c231c5eb9116f143fc2bae	310	Pfam	PF13561	Enoyl-(Acyl carrier protein) reductase	185	301	1.5E-15	T	27-08-2025	IPR002347	Short-chain dehydrogenase/reductase SDR	-	-
Podan2_0022030	NA	NA	PF00441	Other	1f2b39e65ad8b6d3aa7f148934d55bf2	437	Pfam	PF00441	Acyl-CoA dehydrogenase, C-terminal domain	266	413	7.1E-17	T	27-08-2025	IPR009075	Acyl-CoA dehydrogenase/oxidase, C-terminal	-	-
Podan2_118000	Pa_1_18000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_118010	Pa_1_18010	NA	PF00156	Other	2dc87db2017cfda9d1c7207d8f68e684	1160	Pfam	PF00156	Phosphoribosyl transferase domain	998	1129	3.4E-17	T	27-08-2025	IPR000836	Phosphoribosyltransferase domain	-	-
Podan2_118010	Pa_1_18010	NA	PF04275	Other	2dc87db2017cfda9d1c7207d8f68e684	1160	Pfam	PF04275	Phosphomevalonate kinase	787	900	3.5E-18	T	27-08-2025	IPR005919	Higher eukaryotic phosphomevalonate kinase	-	-
Podan2_118010	Pa_1_18010	NA	PF01565	Other	2dc87db2017cfda9d1c7207d8f68e684	1160	Pfam	PF01565	FAD binding domain	337	474	5.7E-9	T	27-08-2025	IPR006094	FAD linked oxidase, N-terminal	-	-
Podan2_118020	Pa_1_18020	NA	PF07938	Other	acb2bf98ba2b6d22bb9f11d9a2eb05ef	353	Pfam	PF07938	Fungal fucose-specific lectin	15	308	1.3E-6	T	27-08-2025	IPR012475	Fucose-specific lectin	-	-
Podan2_118030	Pa_1_18030	NA	PF18132	Other	bfb9f4b4cca66b56f0ea6738d714739e	669	Pfam	PF18132	Tyrosinase C-terminal domain	491	634	2.0E-19	T	27-08-2025	IPR041640	Tyrosinase, C-terminal	-	-
Podan2_118030	Pa_1_18030	NA	PF00264	Other	bfb9f4b4cca66b56f0ea6738d714739e	669	Pfam	PF00264	Common central domain of tyrosinase	59	359	2.0E-40	T	27-08-2025	IPR002227	Tyrosinase copper-binding domain	-	-
Podan2_118040	Pa_1_18040	NA	PF02668	Other	a625c485c3333161d5552be6ceb1d4bd	412	Pfam	PF02668	Taurine catabolism dioxygenase TauD, TfdA family	97	351	8.3E-26	T	27-08-2025	IPR003819	TauD/TfdA-like domain	-	-
Podan2_118045	Pa_1_18045	NA	PF07690	Other	2915d7fc20cc467bb58aebf794d2c322	575	Pfam	PF07690	Major Facilitator Superfamily	64	471	1.6E-23	T	27-08-2025	IPR011701	Major facilitator superfamily	-	-
Podan2_118047	Pa_1_18047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_118050	Pa_1_18050	NA	PF13673	Other	8484acc07d9aedee2bb49c0e5ede0e51	234	Pfam	PF13673	Acetyltransferase (GNAT) domain	125	212	2.7E-4	T	27-08-2025	IPR000182	GNAT domain	-	-
Podan2_118060	Pa_1_18060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_118070	Pa_1_18070	NA	PF01370	Other	18c203a849e09eecede4d6828882d31e	346	Pfam	PF01370	NAD dependent epimerase/dehydratase family	7	187	1.6E-20	T	27-08-2025	IPR001509	NAD-dependent epimerase/dehydratase	-	-
Podan2_0022140	NA	GLN1_1	PF03951	Other	2191eafe4597f3f54a4826438e69c1e4	360	Pfam	PF03951	Glutamine synthetase, beta-Grasp domain	28	104	5.5E-7	T	27-08-2025	IPR008147	Glutamine synthetase, N-terminal domain	-	-
Podan2_0022140	NA	GLN1_1	PF00120	Other	2191eafe4597f3f54a4826438e69c1e4	360	Pfam	PF00120	Glutamine synthetase, catalytic domain	122	260	8.7E-8	T	27-08-2025	IPR008146	Glutamine synthetase, catalytic domain	-	-
Podan2_118090	Pa_1_18090	NA	PF11563	Other	3717fdac0236ca46b2b52d38f9c934b3	284	Pfam	PF11563	Protoglobin	22	200	1.9E-52	T	27-08-2025	IPR044398	Globin-sensor domain	-	-
Podan2_118110	Pa_1_18110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_118120	Pa_1_18120	NA	PF00176	Other	95993c4fd64cecee3b8d405db162d5ec	1139	Pfam	PF00176	SNF2-related domain	214	506	2.8E-20	T	27-08-2025	IPR000330	SNF2, N-terminal	-	-
Podan2_118120	Pa_1_18120	NA	PF00271	Other	95993c4fd64cecee3b8d405db162d5ec	1139	Pfam	PF00271	Helicase conserved C-terminal domain	870	980	1.6E-6	T	27-08-2025	IPR001650	Helicase, C-terminal domain-like	-	-
Podan2_118130	Pa_1_18130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_118140	Pa_1_18140	NA	PF07743	Other	10e79daf4520891bca681500dbde9cf1	284	Pfam	PF07743	HSCB C-terminal oligomerisation domain	201	270	7.6E-17	T	27-08-2025	IPR009073	Co-chaperone HscB, C-terminal oligomerisation domain	-	-
Podan2_118150	Pa_1_18150	NA	PF01425	Other	ad64716821ac289ac0e351a6a928e161	561	Pfam	PF01425	Amidase	94	547	4.5E-77	T	27-08-2025	IPR023631	Amidase signature domain	-	-
Podan2_0022210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_0022220	NA	NA	PF07690	Other	637a03e4bffff9fbfcfb945e4c761f46	540	Pfam	PF07690	Major Facilitator Superfamily	63	477	1.7E-20	T	27-08-2025	IPR011701	Major facilitator superfamily	-	-
Podan2_118170	Pa_1_18170	CSN4	PF01399	Other	cd747189b3aa5359e07585e1175cc9aa	420	Pfam	PF01399	PCI domain	293	364	1.1E-10	T	27-08-2025	IPR000717	Proteasome component (PCI) domain	-	-
Podan2_118170	Pa_1_18170	CSN4	PF22241	Other	cd747189b3aa5359e07585e1175cc9aa	420	Pfam	PF22241	PSMD12/CSN4, N-terminal	33	221	2.1E-21	T	27-08-2025	IPR054559	PSMD12/CSN4-like, N-terminal	-	-
Podan2_118180	Pa_1_18180	NA	PF13472	Other	d0d7ffee6041aa4827b822b5b27dfdd4	254	Pfam	PF13472	GDSL-like Lipase/Acylhydrolase family	11	194	1.3E-19	T	27-08-2025	IPR013830	SGNH hydrolase-type esterase domain	-	-
Podan2_118190	Pa_1_18190	NA	PF01070	Other	1b1c895c819d7a5c0e43ee5bdccc2ed1	505	Pfam	PF01070	FMN-dependent dehydrogenase	119	477	1.6E-94	T	27-08-2025	IPR000262	FMN-dependent dehydrogenase	-	-
Podan2_118190	Pa_1_18190	NA	PF00173	Other	1b1c895c819d7a5c0e43ee5bdccc2ed1	505	Pfam	PF00173	Cytochrome b5-like Heme/Steroid binding domain	7	68	1.7E-18	T	27-08-2025	IPR001199	Cytochrome b5-like heme/steroid binding domain	-	-
Podan2_118200	Pa_1_18200	NA	PF12505	Other	76d9a4e89396d851c5ed09b6ca12f9b9	349	Pfam	PF12505	Protein of unknown function (DUF3712)	118	237	1.1E-27	T	27-08-2025	IPR022185	Protein of unknown function DUF3712	-	-
Podan2_118210	Pa_1_18210	NA	PF07818	Other	0903a5d79859c63bcf114b98abb97965	285	Pfam	PF07818	HCNGP-like protein	127	240	7.2E-21	T	27-08-2025	IPR012479	SAP30-binding protein	-	-
Podan2_118220	Pa_1_18220	PRE4	PF00227	Other	2173bf687674210a8dd042e5169f9269	275	Pfam	PF00227	Proteasome subunit	38	108	3.6E-8	T	27-08-2025	IPR001353	Proteasome, subunit alpha/beta	-	-
Podan2_118220	Pa_1_18220	PRE4	PF00227	Other	2173bf687674210a8dd042e5169f9269	275	Pfam	PF00227	Proteasome subunit	132	243	7.1E-11	T	27-08-2025	IPR001353	Proteasome, subunit alpha/beta	-	-
Podan2_118230	Pa_1_18230	GFA1	PF01380	Other	689d430a557066b3978006388d67f13f	703	Pfam	PF01380	SIS domain	384	511	2.7E-29	T	27-08-2025	IPR001347	SIS domain	-	-
Podan2_118230	Pa_1_18230	GFA1	PF01380	Other	689d430a557066b3978006388d67f13f	703	Pfam	PF01380	SIS domain	556	685	9.8E-25	T	27-08-2025	IPR001347	SIS domain	-	-
Podan2_118230	Pa_1_18230	GFA1	PF13522	Other	689d430a557066b3978006388d67f13f	703	Pfam	PF13522	Glutamine amidotransferase domain	77	202	9.9E-13	T	27-08-2025	-	-	-	-
Podan2_118240	Pa_1_18240	RPT4	PF17862	Other	3a50a11f1d3ecbe6e84dfe3dda96146a	390	Pfam	PF17862	AAA+ lid domain	327	369	3.1E-8	T	27-08-2025	IPR041569	AAA ATPase, AAA+ lid domain	-	-
Podan2_118240	Pa_1_18240	RPT4	PF16450	Other	3a50a11f1d3ecbe6e84dfe3dda96146a	390	Pfam	PF16450	Proteasomal ATPase OB C-terminal domain	58	113	1.5E-11	T	27-08-2025	IPR032501	Proteasomal ATPase, second OB domain	-	-
Podan2_118240	Pa_1_18240	RPT4	PF00004	Other	3a50a11f1d3ecbe6e84dfe3dda96146a	390	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	171	304	1.3E-40	T	27-08-2025	IPR003959	ATPase, AAA-type, core	-	-
Podan2_0022310	NA	NA	PF12706	Other	307992d4855d027ba4722d0c6aa20583	270	Pfam	PF12706	Beta-lactamase superfamily domain	35	232	1.4E-9	T	27-08-2025	IPR001279	Metallo-beta-lactamase	-	-
Podan2_118250	Pa_1_18250	NA	PF11951	Other	705c5e6be7f0fa4540f730580b97ca95	479	Pfam	PF11951	Fungal specific transcription factor domain	175	251	0.32	T	27-08-2025	IPR021858	Fungal transcription factor	-	-
Podan2_118250	Pa_1_18250	NA	PF00172	Other	705c5e6be7f0fa4540f730580b97ca95	479	Pfam	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain	8	40	1.8E-4	T	27-08-2025	IPR001138	Zn(2)Cys(6) fungal-type DNA-binding domain	-	-
Podan2_0022330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_118270	Pa_1_18270	NA	PF11915	Other	c55962bf2bae2c2c94db1b03f4ed2ffe	1269	Pfam	PF11915	Protein of unknown function (DUF3433)	1041	1127	2.2E-9	T	27-08-2025	IPR021840	Protein of unknown function DUF3433	-	-
Podan2_118280	Pa_1_18280	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podan2_118290	Pa_1_18290	NA	PF12796	NLR-associated	d455edc618530bdc2a152c27f2995556	155	Pfam	PF12796	Ankyrin repeats (3 copies)	26	121	3.5E-6	T	27-08-2025	IPR002110	Ankyrin repeat	-	-
Podan2_118300	Pa_1_18300	NA	PF13632	Other	187b2c10630601c68105674a4eede302	494	Pfam	PF13632	Glycosyl transferase family group 2	208	392	6.6E-13	T	27-08-2025	IPR001173	Glycosyltransferase 2-like	-	-
Podan2_118310	Pa_1_18310	NA	PF13964	Other	ed140779cb8a3aece42bb83dfb9afa5c	533	Pfam	PF13964	Kelch motif	323	376	0.015	T	27-08-2025	-	-	-	-
Podan2_118310	Pa_1_18310	NA	PF09118	Other	ed140779cb8a3aece42bb83dfb9afa5c	533	Pfam	PF09118	Galactose oxidase-like, Early set domain	428	529	3.2E-12	T	27-08-2025	IPR015202	Galactose oxidase-like, Early set domain	-	-
Podan2_118320	Pa_1_18320	NA	PF07940	Other	4297662ff773db7acd42da78ffd3c0d6	683	Pfam	PF07940	Heparinase II/III-like, C-terminal	413	601	6.9E-5	T	27-08-2025	IPR012480	Heparinase II/III-like, C-terminal	-	-
Podan2_0022410	NA	NA	PF02836	Other	0f07d14cb4171a32af66a8ffe367da73	320	Pfam	PF02836	Glycosyl hydrolases family 2, TIM barrel domain	54	176	6.0E-8	T	27-08-2025	IPR006103	Glycoside hydrolase family 2, catalytic domain	-	-
Podan2_0022420	NA	NA	PF02837	Other	213aa3cff8424e1a0709f87dfec4dc13	275	Pfam	PF02837	Glycosyl hydrolases family 2, sugar binding domain	139	250	8.8E-7	T	27-08-2025	IPR006104	Glycosyl hydrolases family 2, sugar binding domain	-	-
Podan2_118340	Pa_1_18340	NA	PF06985	NLR-associated	de50e30acccc094c8a4f57f69e237aaa	1028	Pfam	PF06985	Heterokaryon incompatibility protein (HET)	395	554	3.7E-21	T	27-08-2025	IPR010730	Heterokaryon incompatibility	-	-
Podan2_118350	Pa_1_18350	NA	PF00106	Other	f0a23f371054d35912b1f61b4eb76c49	324	Pfam	PF00106	short chain dehydrogenase	26	175	3.1E-17	T	27-08-2025	IPR002347	Short-chain dehydrogenase/reductase SDR	-	-
Podan2_118360	Pa_1_18360	NA	PF00067	Other	2a39006c5aef7efc9a39997170dd998f	531	Pfam	PF00067	Cytochrome P450	65	507	3.4E-59	T	27-08-2025	IPR001128	Cytochrome P450	-	-
Podan2_118370	Pa_1_18370	NA	PF22701	Other	61b46ce4b95aa7f48242342638465a0e	367	Pfam	PF22701	Mal s 1 allergenic protein-like	136	259	8.5E-6	T	27-08-2025	IPR054550	Mal s 1 allergenic protein-like	-	-
Podan2_118380	Pa_1_18380	NA	PF13768	Other	f47aa2f06f04a757abf65f5bfc7853af	1075	Pfam	PF13768	von Willebrand factor type A domain	300	457	1.3E-22	T	27-08-2025	IPR002035	von Willebrand factor, type A	-	-
Podan2_118380	Pa_1_18380	NA	PF08487	Other	f47aa2f06f04a757abf65f5bfc7853af	1075	Pfam	PF08487	Vault protein inter-alpha-trypsin domain	40	151	4.3E-31	T	27-08-2025	IPR013694	VIT domain	-	-
Podan2_118380	Pa_1_18380	NA	PF13634	Other	f47aa2f06f04a757abf65f5bfc7853af	1075	Pfam	PF13634	Nucleoporin FG repeat region	836	914	0.21	T	27-08-2025	IPR025574	Nucleoporin FG repeat	-	-
